code,name,parent,city,level,full_name,source
48250103,부원동,김해시,경상남,EMD,경상남 김해시 부원동,emd
48250104,봉황동,김해시,경상남,EMD,경상남 김해시 봉황동,emd
48250105,대성동,김해시,경상남,EMD,경상남 김해시 대성동,emd
48250106,구산동,김해시,경상남,EMD,경상남 김해시 구산동,emd
48250107,삼계동,김해시,경상남,EMD,경상남 김해시 삼계동,emd
48250108,내동,김해시,경상남,EMD,경상남 김해시 내동,emd
48250109,외동,김해시,경상남,EMD,경상남 김해시 외동,emd
48250110,흥동,김해시,경상남,EMD,경상남 김해시 흥동,emd
48250111,풍유동,김해시,경상남,EMD,경상남 김해시 풍유동,emd
48250112,명법동,김해시,경상남,EMD,경상남 김해시 명법동,emd
48250113,이동,김해시,경상남,EMD,경상남 김해시 이동,emd
48250114,화목동,김해시,경상남,EMD,경상남 김해시 화목동,emd
48250115,전하동,김해시,경상남,EMD,경상남 김해시 전하동,emd
48250116,강동,김해시,경상남,EMD,경상남 김해시 강동,emd
48250117,삼정동,김해시,경상남,EMD,경상남 김해시 삼정동,emd
48250118,어방동,김해시,경상남,EMD,경상남 김해시 어방동,emd
48250119,삼방동,김해시,경상남,EMD,경상남 김해시 삼방동,emd
48250120,안동,김해시,경상남,EMD,경상남 김해시 안동,emd
48250121,지내동,김해시,경상남,EMD,경상남 김해시 지내동,emd
48250122,불암동,김해시,경상남,EMD,경상남 김해시 불암동,emd
48250123,유하동,김해시,경상남,EMD,경상남 김해시 유하동,emd
48250124,내덕동,김해시,경상남,EMD,경상남 김해시 내덕동,emd
48250125,부곡동,김해시,경상남,EMD,경상남 김해시 부곡동,emd
48250126,무계동,김해시,경상남,EMD,경상남 김해시 무계동,emd
48250127,신문동,김해시,경상남,EMD,경상남 김해시 신문동,emd
48250128,삼문동,김해시,경상남,EMD,경상남 김해시 삼문동,emd
48250129,대청동,김해시,경상남,EMD,경상남 김해시 대청동,emd
48250130,관동동,김해시,경상남,EMD,경상남 김해시 관동동,emd
48250131,율하동,김해시,경상남,EMD,경상남 김해시 율하동,emd
48250132,장유동,김해시,경상남,EMD,경상남 김해시 장유동,emd
48250133,응달동,김해시,경상남,EMD,경상남 김해시 응달동,emd
48250134,수가동,김해시,경상남,EMD,경상남 김해시 수가동,emd
48250250,진영읍,김해시,경상남,EMD,경상남 김해시 진영읍,emd
48250320,주촌면,김해시,경상남,EMD,경상남 김해시 주촌면,emd
48250330,진례면,김해시,경상남,EMD,경상남 김해시 진례면,emd
48250340,한림면,김해시,경상남,EMD,경상남 김해시 한림면,emd
48250350,생림면,김해시,경상남,EMD,경상남 김해시 생림면,emd
48250360,상동면,김해시,경상남,EMD,경상남 김해시 상동면,emd
48250370,대동면,김해시,경상남,EMD,경상남 김해시 대동면,emd
48270101,내일동,밀양시,경상남,EMD,경상남 밀양시 내일동,emd
48270102,내이동,밀양시,경상남,EMD,경상남 밀양시 내이동,emd
48270103,교동,밀양시,경상남,EMD,경상남 밀양시 교동,emd
48270104,삼문동,밀양시,경상남,EMD,경상남 밀양시 삼문동,emd
48270105,남포동,밀양시,경상남,EMD,경상남 밀양시 남포동,emd
48270106,용평동,밀양시,경상남,EMD,경상남 밀양시 용평동,emd
48270107,활성동,밀양시,경상남,EMD,경상남 밀양시 활성동,emd
48270108,가곡동,밀양시,경상남,EMD,경상남 밀양시 가곡동,emd
48270250,삼랑진읍,밀양시,경상남,EMD,경상남 밀양시 삼랑진읍,emd
48270253,하남읍,밀양시,경상남,EMD,경상남 밀양시 하남읍,emd
48270310,부북면,밀양시,경상남,EMD,경상남 밀양시 부북면,emd
48270320,상동면,밀양시,경상남,EMD,경상남 밀양시 상동면,emd
48270330,산외면,밀양시,경상남,EMD,경상남 밀양시 산외면,emd
48270340,산내면,밀양시,경상남,EMD,경상남 밀양시 산내면,emd
48270350,단장면,밀양시,경상남,EMD,경상남 밀양시 단장면,emd
48270360,상남면,밀양시,경상남,EMD,경상남 밀양시 상남면,emd
48270370,초동면,밀양시,경상남,EMD,경상남 밀양시 초동면,emd
48270380,무안면,밀양시,경상남,EMD,경상남 밀양시 무안면,emd
48270390,청도면,밀양시,경상남,EMD,경상남 밀양시 청도면,emd
48310101,능포동,거제시,경상남,EMD,경상남 거제시 능포동,emd
48310102,장승포동,거제시,경상남,EMD,경상남 거제시 장승포동,emd
48310103,두모동,거제시,경상남,EMD,경상남 거제시 두모동,emd
48310104,아양동,거제시,경상남,EMD,경상남 거제시 아양동,emd
48310105,아주동,거제시,경상남,EMD,경상남 거제시 아주동,emd
48310106,옥포동,거제시,경상남,EMD,경상남 거제시 옥포동,emd
48310107,덕포동,거제시,경상남,EMD,경상남 거제시 덕포동,emd
48310108,장평동,거제시,경상남,EMD,경상남 거제시 장평동,emd
48310109,고현동,거제시,경상남,EMD,경상남 거제시 고현동,emd
48310110,상동동,거제시,경상남,EMD,경상남 거제시 상동동,emd
48310111,문동동,거제시,경상남,EMD,경상남 거제시 문동동,emd
48310112,삼거동,거제시,경상남,EMD,경상남 거제시 삼거동,emd
48310113,양정동,거제시,경상남,EMD,경상남 거제시 양정동,emd
48310114,수월동,거제시,경상남,EMD,경상남 거제시 수월동,emd
48310310,일운면,거제시,경상남,EMD,경상남 거제시 일운면,emd
48310320,동부면,거제시,경상남,EMD,경상남 거제시 동부면,emd
48310330,남부면,거제시,경상남,EMD,경상남 거제시 남부면,emd
48310340,거제면,거제시,경상남,EMD,경상남 거제시 거제면,emd
48310350,둔덕면,거제시,경상남,EMD,경상남 거제시 둔덕면,emd
48310360,사등면,거제시,경상남,EMD,경상남 거제시 사등면,emd
48310370,연초면,거제시,경상남,EMD,경상남 거제시 연초면,emd
48310380,하청면,거제시,경상남,EMD,경상남 거제시 하청면,emd
48310390,장목면,거제시,경상남,EMD,경상남 거제시 장목면,emd
48330101,다방동,양산시,경상남,EMD,경상남 양산시 다방동,emd
48330102,남부동,양산시,경상남,EMD,경상남 양산시 남부동,emd
48330103,중부동,양산시,경상남,EMD,경상남 양산시 중부동,emd
48330104,북부동,양산시,경상남,EMD,경상남 양산시 북부동,emd
48330105,명곡동,양산시,경상남,EMD,경상남 양산시 명곡동,emd
48330106,신기동,양산시,경상남,EMD,경상남 양산시 신기동,emd
48330107,북정동,양산시,경상남,EMD,경상남 양산시 북정동,emd
48330108,산막동,양산시,경상남,EMD,경상남 양산시 산막동,emd
48330109,호계동,양산시,경상남,EMD,경상남 양산시 호계동,emd
48330110,교동,양산시,경상남,EMD,경상남 양산시 교동,emd
48330111,유산동,양산시,경상남,EMD,경상남 양산시 유산동,emd
48330112,어곡동,양산시,경상남,EMD,경상남 양산시 어곡동,emd
48330113,용당동,양산시,경상남,EMD,경상남 양산시 용당동,emd
48330114,삼호동,양산시,경상남,EMD,경상남 양산시 삼호동,emd
48330115,명동,양산시,경상남,EMD,경상남 양산시 명동,emd
48330116,주남동,양산시,경상남,EMD,경상남 양산시 주남동,emd
48330117,소주동,양산시,경상남,EMD,경상남 양산시 소주동,emd
48330118,주진동,양산시,경상남,EMD,경상남 양산시 주진동,emd
48330119,평산동,양산시,경상남,EMD,경상남 양산시 평산동,emd
48330120,덕계동,양산시,경상남,EMD,경상남 양산시 덕계동,emd
48330121,매곡동,양산시,경상남,EMD,경상남 양산시 매곡동,emd
48330253,물금읍,양산시,경상남,EMD,경상남 양산시 물금읍,emd
48330310,동면,양산시,경상남,EMD,경상남 양산시 동면,emd
48330320,원동면,양산시,경상남,EMD,경상남 양산시 원동면,emd
48330330,상북면,양산시,경상남,EMD,경상남 양산시 상북면,emd
48330340,하북면,양산시,경상남,EMD,경상남 양산시 하북면,emd
48720250,의령읍,의령군,경상남,EMD,경상남 의령군 의령읍,emd
48720310,가례면,의령군,경상남,EMD,경상남 의령군 가례면,emd
48720320,칠곡면,의령군,경상남,EMD,경상남 의령군 칠곡면,emd
48720330,대의면,의령군,경상남,EMD,경상남 의령군 대의면,emd
48720340,화정면,의령군,경상남,EMD,경상남 의령군 화정면,emd
48720350,용덕면,의령군,경상남,EMD,경상남 의령군 용덕면,emd
48720360,정곡면,의령군,경상남,EMD,경상남 의령군 정곡면,emd
48720370,지정면,의령군,경상남,EMD,경상남 의령군 지정면,emd
48720380,낙서면,의령군,경상남,EMD,경상남 의령군 낙서면,emd
48720390,부림면,의령군,경상남,EMD,경상남 의령군 부림면,emd
48720400,봉수면,의령군,경상남,EMD,경상남 의령군 봉수면,emd
48720415,궁류면,의령군,경상남,EMD,경상남 의령군 궁류면,emd
48720420,유곡면,의령군,경상남,EMD,경상남 의령군 유곡면,emd
48730250,가야읍,함안군,경상남,EMD,경상남 함안군 가야읍,emd
48730253,칠원읍,함안군,경상남,EMD,경상남 함안군 칠원읍,emd
48730310,함안면,함안군,경상남,EMD,경상남 함안군 함안면,emd
48730320,군북면,함안군,경상남,EMD,경상남 함안군 군북면,emd
48730330,법수면,함안군,경상남,EMD,경상남 함안군 법수면,emd
48730340,대산면,함안군,경상남,EMD,경상남 함안군 대산면,emd
48730350,칠서면,함안군,경상남,EMD,경상남 함안군 칠서면,emd
48730360,칠북면,함안군,경상남,EMD,경상남 함안군 칠북면,emd
48730380,산인면,함안군,경상남,EMD,경상남 함안군 산인면,emd
48730390,여항면,함안군,경상남,EMD,경상남 함안군 여항면,emd
48740250,창녕읍,창녕군,경상남,EMD,경상남 창녕군 창녕읍,emd
48740253,남지읍,창녕군,경상남,EMD,경상남 창녕군 남지읍,emd
48740310,고암면,창녕군,경상남,EMD,경상남 창녕군 고암면,emd
48740320,성산면,창녕군,경상남,EMD,경상남 창녕군 성산면,emd
48740330,대합면,창녕군,경상남,EMD,경상남 창녕군 대합면,emd
48740340,이방면,창녕군,경상남,EMD,경상남 창녕군 이방면,emd
48740350,유어면,창녕군,경상남,EMD,경상남 창녕군 유어면,emd
48740360,대지면,창녕군,경상남,EMD,경상남 창녕군 대지면,emd
48740370,계성면,창녕군,경상남,EMD,경상남 창녕군 계성면,emd
48740380,영산면,창녕군,경상남,EMD,경상남 창녕군 영산면,emd
48740390,장마면,창녕군,경상남,EMD,경상남 창녕군 장마면,emd
48740400,도천면,창녕군,경상남,EMD,경상남 창녕군 도천면,emd
48740410,길곡면,창녕군,경상남,EMD,경상남 창녕군 길곡면,emd
48740420,부곡면,창녕군,경상남,EMD,경상남 창녕군 부곡면,emd
48820250,고성읍,고성군,경상남,EMD,경상남 고성군 고성읍,emd
48820310,삼산면,고성군,경상남,EMD,경상남 고성군 삼산면,emd
48820320,하일면,고성군,경상남,EMD,경상남 고성군 하일면,emd
48820330,하이면,고성군,경상남,EMD,경상남 고성군 하이면,emd
48820340,상리면,고성군,경상남,EMD,경상남 고성군 상리면,emd
48820350,대가면,고성군,경상남,EMD,경상남 고성군 대가면,emd
48820360,영현면,고성군,경상남,EMD,경상남 고성군 영현면,emd
48820370,영오면,고성군,경상남,EMD,경상남 고성군 영오면,emd
48820380,개천면,고성군,경상남,EMD,경상남 고성군 개천면,emd
48820390,구만면,고성군,경상남,EMD,경상남 고성군 구만면,emd
48820400,회화면,고성군,경상남,EMD,경상남 고성군 회화면,emd
48820410,마암면,고성군,경상남,EMD,경상남 고성군 마암면,emd
48820420,동해면,고성군,경상남,EMD,경상남 고성군 동해면,emd
48820430,거류면,고성군,경상남,EMD,경상남 고성군 거류면,emd
48840250,남해읍,남해군,경상남,EMD,경상남 남해군 남해읍,emd
48840310,이동면,남해군,경상남,EMD,경상남 남해군 이동면,emd
48840320,상주면,남해군,경상남,EMD,경상남 남해군 상주면,emd
48840330,삼동면,남해군,경상남,EMD,경상남 남해군 삼동면,emd
48840340,미조면,남해군,경상남,EMD,경상남 남해군 미조면,emd
48840350,남면,남해군,경상남,EMD,경상남 남해군 남면,emd
48840360,서면,남해군,경상남,EMD,경상남 남해군 서면,emd
48840370,고현면,남해군,경상남,EMD,경상남 남해군 고현면,emd
48840380,설천면,남해군,경상남,EMD,경상남 남해군 설천면,emd
48840390,창선면,남해군,경상남,EMD,경상남 남해군 창선면,emd
48850250,하동읍,하동군,경상남,EMD,경상남 하동군 하동읍,emd
48850310,화개면,하동군,경상남,EMD,경상남 하동군 화개면,emd
48850320,악양면,하동군,경상남,EMD,경상남 하동군 악양면,emd
48850330,적량면,하동군,경상남,EMD,경상남 하동군 적량면,emd
48850340,횡천면,하동군,경상남,EMD,경상남 하동군 횡천면,emd
48850350,고전면,하동군,경상남,EMD,경상남 하동군 고전면,emd
48850360,금남면,하동군,경상남,EMD,경상남 하동군 금남면,emd
48850370,진교면,하동군,경상남,EMD,경상남 하동군 진교면,emd
48850380,양보면,하동군,경상남,EMD,경상남 하동군 양보면,emd
48850390,북천면,하동군,경상남,EMD,경상남 하동군 북천면,emd
48850400,청암면,하동군,경상남,EMD,경상남 하동군 청암면,emd
48850410,옥종면,하동군,경상남,EMD,경상남 하동군 옥종면,emd
48850420,금성면,하동군,경상남,EMD,경상남 하동군 금성면,emd
48860250,산청읍,산청군,경상남,EMD,경상남 산청군 산청읍,emd
48860310,차황면,산청군,경상남,EMD,경상남 산청군 차황면,emd
48860320,오부면,산청군,경상남,EMD,경상남 산청군 오부면,emd
48860330,생초면,산청군,경상남,EMD,경상남 산청군 생초면,emd
48860340,금서면,산청군,경상남,EMD,경상남 산청군 금서면,emd
48860350,삼장면,산청군,경상남,EMD,경상남 산청군 삼장면,emd
48860360,시천면,산청군,경상남,EMD,경상남 산청군 시천면,emd
48860370,단성면,산청군,경상남,EMD,경상남 산청군 단성면,emd
48860380,신안면,산청군,경상남,EMD,경상남 산청군 신안면,emd
48860390,생비량면,산청군,경상남,EMD,경상남 산청군 생비량면,emd
48860400,신등면,산청군,경상남,EMD,경상남 산청군 신등면,emd
48870250,함양읍,함양군,경상남,EMD,경상남 함양군 함양읍,emd
48870310,마천면,함양군,경상남,EMD,경상남 함양군 마천면,emd
48870320,휴천면,함양군,경상남,EMD,경상남 함양군 휴천면,emd
48870330,유림면,함양군,경상남,EMD,경상남 함양군 유림면,emd
48870340,수동면,함양군,경상남,EMD,경상남 함양군 수동면,emd
48870350,지곡면,함양군,경상남,EMD,경상남 함양군 지곡면,emd
48870360,안의면,함양군,경상남,EMD,경상남 함양군 안의면,emd
48870370,서하면,함양군,경상남,EMD,경상남 함양군 서하면,emd
48870380,서상면,함양군,경상남,EMD,경상남 함양군 서상면,emd
48870390,백전면,함양군,경상남,EMD,경상남 함양군 백전면,emd
48870400,병곡면,함양군,경상남,EMD,경상남 함양군 병곡면,emd
48880250,거창읍,거창군,경상남,EMD,경상남 거창군 거창읍,emd
48880310,주상면,거창군,경상남,EMD,경상남 거창군 주상면,emd
48880320,웅양면,거창군,경상남,EMD,경상남 거창군 웅양면,emd
48880330,고제면,거창군,경상남,EMD,경상남 거창군 고제면,emd
48880340,북상면,거창군,경상남,EMD,경상남 거창군 북상면,emd
48880350,위천면,거창군,경상남,EMD,경상남 거창군 위천면,emd
48880360,마리면,거창군,경상남,EMD,경상남 거창군 마리면,emd
48880370,남상면,거창군,경상남,EMD,경상남 거창군 남상면,emd
48880380,남하면,거창군,경상남,EMD,경상남 거창군 남하면,emd
48880390,신원면,거창군,경상남,EMD,경상남 거창군 신원면,emd
48880400,가조면,거창군,경상남,EMD,경상남 거창군 가조면,emd
48880410,가북면,거창군,경상남,EMD,경상남 거창군 가북면,emd
48890250,합천읍,합천군,경상남,EMD,경상남 합천군 합천읍,emd
48890310,봉산면,합천군,경상남,EMD,경상남 합천군 봉산면,emd
48890320,묘산면,합천군,경상남,EMD,경상남 합천군 묘산면,emd
48890330,가야면,합천군,경상남,EMD,경상남 합천군 가야면,emd
48890340,야로면,합천군,경상남,EMD,경상남 합천군 야로면,emd
48890350,율곡면,합천군,경상남,EMD,경상남 합천군 율곡면,emd
48890360,초계면,합천군,경상남,EMD,경상남 합천군 초계면,emd
48890370,쌍책면,합천군,경상남,EMD,경상남 합천군 쌍책면,emd
48890380,덕곡면,합천군,경상남,EMD,경상남 합천군 덕곡면,emd
48890390,청덕면,합천군,경상남,EMD,경상남 합천군 청덕면,emd
48890400,적중면,합천군,경상남,EMD,경상남 합천군 적중면,emd
48890410,대양면,합천군,경상남,EMD,경상남 합천군 대양면,emd
48890420,쌍백면,합천군,경상남,EMD,경상남 합천군 쌍백면,emd
48890430,삼가면,합천군,경상남,EMD,경상남 합천군 삼가면,emd
48890440,가회면,합천군,경상남,EMD,경상남 합천군 가회면,emd
48890450,대병면,합천군,경상남,EMD,경상남 합천군 대병면,emd
48890460,용주면,합천군,경상남,EMD,경상남 합천군 용주면,emd
50110101,일도일동,제주시,제주,EMD,제주 제주시 일도일동,emd
50110102,일도이동,제주시,제주,EMD,제주 제주시 일도이동,emd
50110103,이도일동,제주시,제주,EMD,제주 제주시 이도일동,emd
50110104,이도이동,제주시,제주,EMD,제주 제주시 이도이동,emd
50110105,삼도일동,제주시,제주,EMD,제주 제주시 삼도일동,emd
50110106,삼도이동,제주시,제주,EMD,제주 제주시 삼도이동,emd
50110107,건입동,제주시,제주,EMD,제주 제주시 건입동,emd
50110108,용담일동,제주시,제주,EMD,제주 제주시 용담일동,emd
50110109,용담이동,제주시,제주,EMD,제주 제주시 용담이동,emd
50110110,용담삼동,제주시,제주,EMD,제주 제주시 용담삼동,emd
50110111,화북일동,제주시,제주,EMD,제주 제주시 화북일동,emd
50110112,화북이동,제주시,제주,EMD,제주 제주시 화북이동,emd
50110113,삼양일동,제주시,제주,EMD,제주 제주시 삼양일동,emd
50110114,삼양이동,제주시,제주,EMD,제주 제주시 삼양이동,emd
50110115,삼양삼동,제주시,제주,EMD,제주 제주시 삼양삼동,emd
50110116,봉개동,제주시,제주,EMD,제주 제주시 봉개동,emd
50110117,아라일동,제주시,제주,EMD,제주 제주시 아라일동,emd
50110118,아라이동,제주시,제주,EMD,제주 제주시 아라이동,emd
50110119,오라일동,제주시,제주,EMD,제주 제주시 오라일동,emd
50110120,오라이동,제주시,제주,EMD,제주 제주시 오라이동,emd
50110121,오라삼동,제주시,제주,EMD,제주 제주시 오라삼동,emd
50110122,노형동,제주시,제주,EMD,제주 제주시 노형동,emd
50110123,외도일동,제주시,제주,EMD,제주 제주시 외도일동,emd
50110124,외도이동,제주시,제주,EMD,제주 제주시 외도이동,emd
50110125,이호일동,제주시,제주,EMD,제주 제주시 이호일동,emd
50110126,이호이동,제주시,제주,EMD,제주 제주시 이호이동,emd
50110127,도두일동,제주시,제주,EMD,제주 제주시 도두일동,emd
50110128,도두이동,제주시,제주,EMD,제주 제주시 도두이동,emd
50110129,도남동,제주시,제주,EMD,제주 제주시 도남동,emd
50110130,도련일동,제주시,제주,EMD,제주 제주시 도련일동,emd
50110131,도련이동,제주시,제주,EMD,제주 제주시 도련이동,emd
50110132,용강동,제주시,제주,EMD,제주 제주시 용강동,emd
50110133,회천동,제주시,제주,EMD,제주 제주시 회천동,emd
50110134,오등동,제주시,제주,EMD,제주 제주시 오등동,emd
50110135,월평동,제주시,제주,EMD,제주 제주시 월평동,emd
50110136,영평동,제주시,제주,EMD,제주 제주시 영평동,emd
50110137,연동,제주시,제주,EMD,제주 제주시 연동,emd
50110138,도평동,제주시,제주,EMD,제주 제주시 도평동,emd
50110139,해안동,제주시,제주,EMD,제주 제주시 해안동,emd
50110140,내도동,제주시,제주,EMD,제주 제주시 내도동,emd
50110250,한림읍,제주시,제주,EMD,제주 제주시 한림읍,emd
50110253,애월읍,제주시,제주,EMD,제주 제주시 애월읍,emd
50110256,구좌읍,제주시,제주,EMD,제주 제주시 구좌읍,emd
50110259,조천읍,제주시,제주,EMD,제주 제주시 조천읍,emd
50110310,한경면,제주시,제주,EMD,제주 제주시 한경면,emd
50110320,추자면,제주시,제주,EMD,제주 제주시 추자면,emd
50110330,우도면,제주시,제주,EMD,제주 제주시 우도면,emd
50130101,서귀동,서귀포시,제주,EMD,제주 서귀포시 서귀동,emd
50130102,법환동,서귀포시,제주,EMD,제주 서귀포시 법환동,emd
50130103,서호동,서귀포시,제주,EMD,제주 서귀포시 서호동,emd
50130104,호근동,서귀포시,제주,EMD,제주 서귀포시 호근동,emd
50130105,동홍동,서귀포시,제주,EMD,제주 서귀포시 동홍동,emd
50130106,서홍동,서귀포시,제주,EMD,제주 서귀포시 서홍동,emd
50130107,상효동,서귀포시,제주,EMD,제주 서귀포시 상효동,emd
50130108,하효동,서귀포시,제주,EMD,제주 서귀포시 하효동,emd
50130109,신효동,서귀포시,제주,EMD,제주 서귀포시 신효동,emd
50130110,보목동,서귀포시,제주,EMD,제주 서귀포시 보목동,emd
50130111,토평동,서귀포시,제주,EMD,제주 서귀포시 토평동,emd
50130112,중문동,서귀포시,제주,EMD,제주 서귀포시 중문동,emd
50130113,회수동,서귀포시,제주,EMD,제주 서귀포시 회수동,emd
50130114,대포동,서귀포시,제주,EMD,제주 서귀포시 대포동,emd
50130115,월평동,서귀포시,제주,EMD,제주 서귀포시 월평동,emd
50130116,강정동,서귀포시,제주,EMD,제주 서귀포시 강정동,emd
50130117,도순동,서귀포시,제주,EMD,제주 서귀포시 도순동,emd
50130118,하원동,서귀포시,제주,EMD,제주 서귀포시 하원동,emd
50130119,색달동,서귀포시,제주,EMD,제주 서귀포시 색달동,emd
50130120,상예동,서귀포시,제주,EMD,제주 서귀포시 상예동,emd
50130121,하예동,서귀포시,제주,EMD,제주 서귀포시 하예동,emd
50130122,영남동,서귀포시,제주,EMD,제주 서귀포시 영남동,emd
50130250,대정읍,서귀포시,제주,EMD,제주 서귀포시 대정읍,emd
50130253,남원읍,서귀포시,제주,EMD,제주 서귀포시 남원읍,emd
50130259,성산읍,서귀포시,제주,EMD,제주 서귀포시 성산읍,emd
50130310,안덕면,서귀포시,제주,EMD,제주 서귀포시 안덕면,emd
50130320,표선면,서귀포시,제주,EMD,제주 서귀포시 표선면,emd
51110101,봉의동,춘천시,강원,EMD,강원 춘천시 봉의동,emd
51110102,요선동,춘천시,강원,EMD,강원 춘천시 요선동,emd
51110103,낙원동,춘천시,강원,EMD,강원 춘천시 낙원동,emd
51110104,중앙로1가,춘천시,강원,EMD,강원 춘천시 중앙로1가,emd
51110105,중앙로2가,춘천시,강원,EMD,강원 춘천시 중앙로2가,emd
51110106,중앙로3가,춘천시,강원,EMD,강원 춘천시 중앙로3가,emd
51110107,옥천동,춘천시,강원,EMD,강원 춘천시 옥천동,emd
51110108,조양동,춘천시,강원,EMD,강원 춘천시 조양동,emd
51110109,죽림동,춘천시,강원,EMD,강원 춘천시 죽림동,emd
51110110,운교동,춘천시,강원,EMD,강원 춘천시 운교동,emd
51110111,약사동,춘천시,강원,EMD,강원 춘천시 약사동,emd
51110112,효자동,춘천시,강원,EMD,강원 춘천시 효자동,emd
51110113,소양로1가,춘천시,강원,EMD,강원 춘천시 소양로1가,emd
51110114,소양로2가,춘천시,강원,EMD,강원 춘천시 소양로2가,emd
51110115,소양로3가,춘천시,강원,EMD,강원 춘천시 소양로3가,emd
51110116,소양로4가,춘천시,강원,EMD,강원 춘천시 소양로4가,emd
51110117,근화동,춘천시,강원,EMD,강원 춘천시 근화동,emd
51110118,우두동,춘천시,강원,EMD,강원 춘천시 우두동,emd
51110119,사농동,춘천시,강원,EMD,강원 춘천시 사농동,emd
51110120,후평동,춘천시,강원,EMD,강원 춘천시 후평동,emd
51110121,온의동,춘천시,강원,EMD,강원 춘천시 온의동,emd
51110122,교동,춘천시,강원,EMD,강원 춘천시 교동,emd
51110123,퇴계동,춘천시,강원,EMD,강원 춘천시 퇴계동,emd
51110124,석사동,춘천시,강원,EMD,강원 춘천시 석사동,emd
51110125,삼천동,춘천시,강원,EMD,강원 춘천시 삼천동,emd
51110126,칠전동,춘천시,강원,EMD,강원 춘천시 칠전동,emd
51110127,송암동,춘천시,강원,EMD,강원 춘천시 송암동,emd
51110128,신동,춘천시,강원,EMD,강원 춘천시 신동,emd
51110129,중도동,춘천시,강원,EMD,강원 춘천시 중도동,emd
51110250,신북읍,춘천시,강원,EMD,강원 춘천시 신북읍,emd
51110310,동면,춘천시,강원,EMD,강원 춘천시 동면,emd
51110320,동산면,춘천시,강원,EMD,강원 춘천시 동산면,emd
51110330,신동면,춘천시,강원,EMD,강원 춘천시 신동면,emd
51110340,남면,춘천시,강원,EMD,강원 춘천시 남면,emd
51110350,서면,춘천시,강원,EMD,강원 춘천시 서면,emd
51110360,사북면,춘천시,강원,EMD,강원 춘천시 사북면,emd
51110380,북산면,춘천시,강원,EMD,강원 춘천시 북산면,emd
51110390,동내면,춘천시,강원,EMD,강원 춘천시 동내면,emd
51110400,남산면,춘천시,강원,EMD,강원 춘천시 남산면,emd
51130101,중앙동,원주시,강원,EMD,강원 원주시 중앙동,emd
51130102,평원동,원주시,강원,EMD,강원 원주시 평원동,emd
51130103,원동,원주시,강원,EMD,강원 원주시 원동,emd
51130104,인동,원주시,강원,EMD,강원 원주시 인동,emd
51130105,개운동,원주시,강원,EMD,강원 원주시 개운동,emd
51130106,명륜동,원주시,강원,EMD,강원 원주시 명륜동,emd
51130107,단구동,원주시,강원,EMD,강원 원주시 단구동,emd
51130108,일산동,원주시,강원,EMD,강원 원주시 일산동,emd
51130109,학성동,원주시,강원,EMD,강원 원주시 학성동,emd
51130110,단계동,원주시,강원,EMD,강원 원주시 단계동,emd
51130111,우산동,원주시,강원,EMD,강원 원주시 우산동,emd
51130112,태장동,원주시,강원,EMD,강원 원주시 태장동,emd
51130113,봉산동,원주시,강원,EMD,강원 원주시 봉산동,emd
51130114,행구동,원주시,강원,EMD,강원 원주시 행구동,emd
51130115,무실동,원주시,강원,EMD,강원 원주시 무실동,emd
51130116,관설동,원주시,강원,EMD,강원 원주시 관설동,emd
51130117,반곡동,원주시,강원,EMD,강원 원주시 반곡동,emd
51130118,가현동,원주시,강원,EMD,강원 원주시 가현동,emd
51130250,문막읍,원주시,강원,EMD,강원 원주시 문막읍,emd
51130310,소초면,원주시,강원,EMD,강원 원주시 소초면,emd
51130320,호저면,원주시,강원,EMD,강원 원주시 호저면,emd
51130330,지정면,원주시,강원,EMD,강원 원주시 지정면,emd
51130350,부론면,원주시,강원,EMD,강원 원주시 부론면,emd
51130360,귀래면,원주시,강원,EMD,강원 원주시 귀래면,emd
51130370,흥업면,원주시,강원,EMD,강원 원주시 흥업면,emd
51130380,판부면,원주시,강원,EMD,강원 원주시 판부면,emd
51130390,신림면,원주시,강원,EMD,강원 원주시 신림면,emd
51150101,홍제동,강릉시,강원,EMD,강원 강릉시 홍제동,emd
51150102,남문동,강릉시,강원,EMD,강원 강릉시 남문동,emd
51150103,명주동,강릉시,강원,EMD,강원 강릉시 명주동,emd
51150104,성내동,강릉시,강원,EMD,강원 강릉시 성내동,emd
51150105,임당동,강릉시,강원,EMD,강원 강릉시 임당동,emd
51150106,금학동,강릉시,강원,EMD,강원 강릉시 금학동,emd
51150107,용강동,강릉시,강원,EMD,강원 강릉시 용강동,emd
51150108,성남동,강릉시,강원,EMD,강원 강릉시 성남동,emd
51150109,옥천동,강릉시,강원,EMD,강원 강릉시 옥천동,emd
51150110,교동,강릉시,강원,EMD,강원 강릉시 교동,emd
51150111,포남동,강릉시,강원,EMD,강원 강릉시 포남동,emd
51150112,초당동,강릉시,강원,EMD,강원 강릉시 초당동,emd
51150113,강문동,강릉시,강원,EMD,강원 강릉시 강문동,emd
51150114,송정동,강릉시,강원,EMD,강원 강릉시 송정동,emd
51150115,견소동,강릉시,강원,EMD,강원 강릉시 견소동,emd
51150116,내곡동,강릉시,강원,EMD,강원 강릉시 내곡동,emd
51150117,회산동,강릉시,강원,EMD,강원 강릉시 회산동,emd
51150118,장현동,강릉시,강원,EMD,강원 강릉시 장현동,emd
51150119,박월동,강릉시,강원,EMD,강원 강릉시 박월동,emd
51150120,담산동,강릉시,강원,EMD,강원 강릉시 담산동,emd
